SPU,Class.L1,Class.L2,Class.L3
SPU_020731,Adhesion,Adhesion_ReceptorGPCR,Adhesion_ReceptorGPCR
SPU_021254,Adhesion,Adhesion_ReceptorGPCR,Adhesion_ReceptorGPCR
SPU_021402,Adhesion,Adhesion_ReceptorGPCR,Adhesion_ReceptorGPCR
SPU_021832,Adhesion,Adhesion_ReceptorGPCR,Adhesion_ReceptorGPCR
SPU_021953,Adhesion,Adhesion_ReceptorGPCR,Adhesion_ReceptorGPCR
SPU_021976,Adhesion,Adhesion_ReceptorGPCR,Adhesion_ReceptorGPCR
SPU_022093,Adhesion,Adhesion_ReceptorGPCR,Adhesion_ReceptorGPCR
SPU_022320,Adhesion,Adhesion_ReceptorGPCR,Adhesion_ReceptorGPCR
SPU_022544,Adhesion,Adhesion_ReceptorGPCR,Adhesion_ReceptorGPCR
SPU_022714,Adhesion,Adhesion_ReceptorGPCR,Adhesion_ReceptorGPCR
SPU_023185,Adhesion,Adhesion_ReceptorGPCR,Adhesion_ReceptorGPCR
SPU_023767,Adhesion,Adhesion_ReceptorGPCR,Adhesion_ReceptorGPCR
SPU_023943,Adhesion,Adhesion_ReceptorGPCR,Adhesion_ReceptorGPCR
SPU_024762,Adhesion,Adhesion_ReceptorGPCR,Adhesion_ReceptorGPCR
SPU_024932,Adhesion,Adhesion_ReceptorGPCR,Adhesion_ReceptorGPCR
SPU_025098,Adhesion,Adhesion_ReceptorGPCR,Adhesion_ReceptorGPCR
SPU_025788,Adhesion,Adhesion_ReceptorGPCR,Adhesion_ReceptorGPCR
SPU_026060,Adhesion,Adhesion_ReceptorGPCR,Adhesion_ReceptorGPCR
SPU_026092,Adhesion,Adhesion_ReceptorGPCR,Adhesion_ReceptorGPCR
SPU_026507,Adhesion,Adhesion_ReceptorGPCR,Adhesion_ReceptorGPCR
SPU_026721,Adhesion,Adhesion_ReceptorGPCR,Adhesion_ReceptorGPCR
SPU_027243,Adhesion,Adhesion_ReceptorGPCR,Adhesion_ReceptorGPCR
SPU_027371,Adhesion,Adhesion_ReceptorGPCR,Adhesion_ReceptorGPCR
SPU_027546,Adhesion,Adhesion_ReceptorGPCR,Adhesion_ReceptorGPCR
SPU_027720,Adhesion,Adhesion_ReceptorGPCR,Adhesion_ReceptorGPCR
SPU_028266,Adhesion,Adhesion_ReceptorGPCR,Adhesion_ReceptorGPCR
SPU_000159,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_000186,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_000406,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_000554,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_000673,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_001092,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_001893,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_001907,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_001994,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_002112,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_002394,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_002763,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_002870,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_003126,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_003460,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_003659,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_003814,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_003992,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_003993,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_003994,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_004018,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_004282,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_004328,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_004347,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_004501,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_004746,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_004758,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_004830,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_005115,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_005247,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_005508,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_005820,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_005899,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_005900,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_006068,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_006087,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_006370,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_006614,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_007323,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_007715,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_007983,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_008066,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_008166,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_008387,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_008663,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_009018,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_009039,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_009318,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_009571,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_009576,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_009654,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_009757,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_009818,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_010007,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_010124,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_010125,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_010184,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_010195,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_010216,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_010291,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_010429,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_010750,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_010851,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_011180,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_011181,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_011693,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_011782,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_011858,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_012032,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_012215,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_012463,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_012530,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_012855,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_012992,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_013172,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_013220,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_013497,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_013668,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_013927,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_014031,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_014375,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_014759,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_014838,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_015007,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_015008,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_015493,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_015705,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_015844,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_015846,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_015918,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_016179,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_016181,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_016363,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_016493,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_016530,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_017022,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_017023,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_017178,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_017202,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_017488,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_017889,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_018030,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_018153,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_018475,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_019135,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_020012,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_020387,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_021019,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_021126,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_021253,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_021262,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_021328,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_021340,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_021725,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_021745,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_022405,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_022566,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_022582,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_022586,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_022706,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_022885,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_023397,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_023400,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_023487,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_023488,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_023539,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_023556,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_023737,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_023843,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_024019,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_024360,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_024482,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_024528,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_024708,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_024881,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_024882,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_024986,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_025304,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_025433,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_025502,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_025759,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_025966,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_025975,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_026161,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_026307,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_026399,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_026416,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_026589,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_026725,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_027121,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_027145,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_027415,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_027441,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_027951,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_027952,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_027955,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_028098,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_028216,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_028401,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_028470,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_028703,Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3
SPU_000547,Adhesion,Adhesion_ReceptorIntegrin,Adhesion_ReceptorIntegrin
SPU_002273,Adhesion,Adhesion_ReceptorIntegrin,Adhesion_ReceptorIntegrin
SPU_004038,Adhesion,Adhesion_ReceptorIntegrin,Adhesion_ReceptorIntegrin
SPU_009159,Adhesion,Adhesion_ReceptorIntegrin,Adhesion_ReceptorIntegrin
SPU_009788,Adhesion,Adhesion_ReceptorIntegrin,Adhesion_ReceptorIntegrin
SPU_011065,Adhesion,Adhesion_ReceptorIntegrin,Adhesion_ReceptorIntegrin
SPU_011877,Adhesion,Adhesion_ReceptorIntegrin,Adhesion_ReceptorIntegrin
SPU_012985,Adhesion,Adhesion_ReceptorIntegrin,Adhesion_ReceptorIntegrin
SPU_013536,Adhesion,Adhesion_ReceptorIntegrin,Adhesion_ReceptorIntegrin
SPU_015377,Adhesion,Adhesion_ReceptorIntegrin,Adhesion_ReceptorIntegrin
SPU_015378,Adhesion,Adhesion_ReceptorIntegrin,Adhesion_ReceptorIntegrin
SPU_015379,Adhesion,Adhesion_ReceptorIntegrin,Adhesion_ReceptorIntegrin
SPU_015920,Adhesion,Adhesion_ReceptorIntegrin,Adhesion_ReceptorIntegrin
SPU_015921,Adhesion,Adhesion_ReceptorIntegrin,Adhesion_ReceptorIntegrin
SPU_016009,Adhesion,Adhesion_ReceptorIntegrin,Adhesion_ReceptorIntegrin
SPU_020342,Adhesion,Adhesion_ReceptorIntegrin,Adhesion_ReceptorIntegrin
SPU_021008,Adhesion,Adhesion_ReceptorIntegrin,Adhesion_ReceptorIntegrin
SPU_022302,Adhesion,Adhesion_ReceptorIntegrin,Adhesion_ReceptorIntegrin
SPU_025755,Adhesion,Adhesion_ReceptorIntegrin,Adhesion_ReceptorIntegrin
SPU_027915,Adhesion,Adhesion_ReceptorIntegrin,Adhesion_ReceptorIntegrin
SPU_000995,Adhesion,Adhesion_ReceptorLRR,Adhesion_ReceptorLRR
SPU_002876,Adhesion,Adhesion_ReceptorLRR,Adhesion_ReceptorLRR
SPU_004726,Adhesion,Adhesion_ReceptorLRR,Adhesion_ReceptorLRR
SPU_004837,Adhesion,Adhesion_ReceptorLRR,Adhesion_ReceptorLRR
SPU_005239,Adhesion,Adhesion_ReceptorLRR,Adhesion_ReceptorLRR
SPU_006540,Adhesion,Adhesion_ReceptorLRR,Adhesion_ReceptorLRR
SPU_007526,Adhesion,Adhesion_ReceptorLRR,Adhesion_ReceptorLRR
SPU_007937,Adhesion,Adhesion_ReceptorLRR,Adhesion_ReceptorLRR
SPU_008259,Adhesion,Adhesion_ReceptorLRR,Adhesion_ReceptorLRR
SPU_010560,Adhesion,Adhesion_ReceptorLRR,Adhesion_ReceptorLRR
SPU_010561,Adhesion,Adhesion_ReceptorLRR,Adhesion_ReceptorLRR
SPU_012382,Adhesion,Adhesion_ReceptorLRR,Adhesion_ReceptorLRR
SPU_012383,Adhesion,Adhesion_ReceptorLRR,Adhesion_ReceptorLRR
SPU_012494,Adhesion,Adhesion_ReceptorLRR,Adhesion_ReceptorLRR
SPU_012610,Adhesion,Adhesion_ReceptorLRR,Adhesion_ReceptorLRR
SPU_013248,Adhesion,Adhesion_ReceptorLRR,Adhesion_ReceptorLRR
SPU_014765,Adhesion,Adhesion_ReceptorLRR,Adhesion_ReceptorLRR
SPU_014769,Adhesion,Adhesion_ReceptorLRR,Adhesion_ReceptorLRR
SPU_015133,Adhesion,Adhesion_ReceptorLRR,Adhesion_ReceptorLRR
SPU_015161,Adhesion,Adhesion_ReceptorLRR,Adhesion_ReceptorLRR
SPU_015464,Adhesion,Adhesion_ReceptorLRR,Adhesion_ReceptorLRR
SPU_015740,Adhesion,Adhesion_ReceptorLRR,Adhesion_ReceptorLRR
SPU_015872,Adhesion,Adhesion_ReceptorLRR,Adhesion_ReceptorLRR
SPU_016033,Adhesion,Adhesion_ReceptorLRR,Adhesion_ReceptorLRR
SPU_018294,Adhesion,Adhesion_ReceptorLRR,Adhesion_ReceptorLRR
SPU_018295,Adhesion,Adhesion_ReceptorLRR,Adhesion_ReceptorLRR
SPU_018297,Adhesion,Adhesion_ReceptorLRR,Adhesion_ReceptorLRR
SPU_019158,Adhesion,Adhesion_ReceptorLRR,Adhesion_ReceptorLRR
SPU_019238,Adhesion,Adhesion_ReceptorLRR,Adhesion_ReceptorLRR
SPU_019239,Adhesion,Adhesion_ReceptorLRR,Adhesion_ReceptorLRR
SPU_020686,Adhesion,Adhesion_ReceptorLRR,Adhesion_ReceptorLRR
SPU_022189,Adhesion,Adhesion_ReceptorLRR,Adhesion_ReceptorLRR
SPU_023577,Adhesion,Adhesion_ReceptorLRR,Adhesion_ReceptorLRR
SPU_024052,Adhesion,Adhesion_ReceptorLRR,Adhesion_ReceptorLRR
SPU_024290,Adhesion,Adhesion_ReceptorLRR,Adhesion_ReceptorLRR
SPU_027096,Adhesion,Adhesion_ReceptorLRR,Adhesion_ReceptorLRR
SPU_027136,Adhesion,Adhesion_ReceptorLRR,Adhesion_ReceptorLRR
SPU_027375,Adhesion,Adhesion_ReceptorLRR,Adhesion_ReceptorLRR
SPU_028049,Adhesion,Adhesion_ReceptorLRR,Adhesion_ReceptorLRR
SPU_003281,Apoptosis,Apoptosis_Apaf1,Apoptosis_Apaf1
SPU_005441,Apoptosis,Apoptosis_Apaf1,Apoptosis_Apaf1
SPU_023776,Apoptosis,Apoptosis_Apaf1,Apoptosis_Apaf1
SPU_025776,Apoptosis,Apoptosis_Apaf1,Apoptosis_Apaf1
SPU_001916,Apoptosis,Apoptosis_Bcl2,Apoptosis_Bcl2
SPU_006124,Apoptosis,Apoptosis_Bcl2,Apoptosis_Bcl2
SPU_010641,Apoptosis,Apoptosis_Bcl2,Apoptosis_Bcl2
SPU_010786,Apoptosis,Apoptosis_Bcl2,Apoptosis_Bcl2
SPU_014028,Apoptosis,Apoptosis_Bcl2,Apoptosis_Bcl2
SPU_016028,Apoptosis,Apoptosis_Bcl2,Apoptosis_Bcl2
SPU_017154,Apoptosis,Apoptosis_Bcl2,Apoptosis_Bcl2
SPU_021416,Apoptosis,Apoptosis_Bcl2,Apoptosis_Bcl2
SPU_024469,Apoptosis,Apoptosis_Bcl2,Apoptosis_Bcl2
SPU_028607,Apoptosis,Apoptosis_Bcl2,Apoptosis_Bcl2
SPU_001262,Apoptosis,Apoptosis_BIR,Apoptosis_BIR
SPU_008878,Apoptosis,Apoptosis_BIR,Apoptosis_BIR
SPU_014056,Apoptosis,Apoptosis_BIR,Apoptosis_BIR
SPU_014057,Apoptosis,Apoptosis_BIR,Apoptosis_BIR
SPU_014350,Apoptosis,Apoptosis_BIR,Apoptosis_BIR
SPU_017593,Apoptosis,Apoptosis_BIR,Apoptosis_BIR
SPU_020648,Apoptosis,Apoptosis_BIR,Apoptosis_BIR
SPU_000882,Apoptosis,Apoptosis_Caspase,Apoptosis_Caspase
SPU_001683,Apoptosis,Apoptosis_Caspase,Apoptosis_Caspase
SPU_002280,Apoptosis,Apoptosis_Caspase,Apoptosis_Caspase
SPU_002659,Apoptosis,Apoptosis_Caspase,Apoptosis_Caspase
SPU_002921,Apoptosis,Apoptosis_Caspase,Apoptosis_Caspase
SPU_002923,Apoptosis,Apoptosis_Caspase,Apoptosis_Caspase
SPU_005875,Apoptosis,Apoptosis_Caspase,Apoptosis_Caspase
SPU_006866,Apoptosis,Apoptosis_Caspase,Apoptosis_Caspase
SPU_007693,Apoptosis,Apoptosis_Caspase,Apoptosis_Caspase
SPU_008540,Apoptosis,Apoptosis_Caspase,Apoptosis_Caspase
SPU_008746,Apoptosis,Apoptosis_Caspase,Apoptosis_Caspase
SPU_009497,Apoptosis,Apoptosis_Caspase,Apoptosis_Caspase
SPU_009653,Apoptosis,Apoptosis_Caspase,Apoptosis_Caspase
SPU_011339,Apoptosis,Apoptosis_Caspase,Apoptosis_Caspase
SPU_011471,Apoptosis,Apoptosis_Caspase,Apoptosis_Caspase
SPU_011872,Apoptosis,Apoptosis_Caspase,Apoptosis_Caspase
SPU_012722,Apoptosis,Apoptosis_Caspase,Apoptosis_Caspase
SPU_016039,Apoptosis,Apoptosis_Caspase,Apoptosis_Caspase
SPU_017523,Apoptosis,Apoptosis_Caspase,Apoptosis_Caspase
SPU_018137,Apoptosis,Apoptosis_Caspase,Apoptosis_Caspase
SPU_018506,Apoptosis,Apoptosis_Caspase,Apoptosis_Caspase
SPU_019839,Apoptosis,Apoptosis_Caspase,Apoptosis_Caspase
SPU_020623,Apoptosis,Apoptosis_Caspase,Apoptosis_Caspase
SPU_021141,Apoptosis,Apoptosis_Caspase,Apoptosis_Caspase
SPU_021561,Apoptosis,Apoptosis_Caspase,Apoptosis_Caspase
SPU_022177,Apoptosis,Apoptosis_Caspase,Apoptosis_Caspase
SPU_022941,Apoptosis,Apoptosis_Caspase,Apoptosis_Caspase
SPU_026645,Apoptosis,Apoptosis_Caspase,Apoptosis_Caspase
SPU_026743,Apoptosis,Apoptosis_Caspase,Apoptosis_Caspase
SPU_027596,Apoptosis,Apoptosis_Caspase,Apoptosis_Caspase
SPU_007342,Apoptosis,Apoptosis_TNF/TNFR,Apoptosis_TNF/TNFR
SPU_008332,Apoptosis,Apoptosis_TNF/TNFR,Apoptosis_TNF/TNFR
SPU_009527,Apoptosis,Apoptosis_TNF/TNFR,Apoptosis_TNF/TNFR
SPU_009528,Apoptosis,Apoptosis_TNF/TNFR,Apoptosis_TNF/TNFR
SPU_010180,Apoptosis,Apoptosis_TNF/TNFR,Apoptosis_TNF/TNFR
SPU_010777,Apoptosis,Apoptosis_TNF/TNFR,Apoptosis_TNF/TNFR
SPU_012840,Apoptosis,Apoptosis_TNF/TNFR,Apoptosis_TNF/TNFR
SPU_015654,Apoptosis,Apoptosis_TNF/TNFR,Apoptosis_TNF/TNFR
SPU_018915,Apoptosis,Apoptosis_TNF/TNFR,Apoptosis_TNF/TNFR
SPU_020740,Apoptosis,Apoptosis_TNF/TNFR,Apoptosis_TNF/TNFR
SPU_020955,Apoptosis,Apoptosis_TNF/TNFR,Apoptosis_TNF/TNFR
SPU_023153,Apoptosis,Apoptosis_TNF/TNFR,Apoptosis_TNF/TNFR
SPU_024584,Apoptosis,Apoptosis_TNF/TNFR,Apoptosis_TNF/TNFR
SPU_025699,Apoptosis,Apoptosis_TNF/TNFR,Apoptosis_TNF/TNFR
